genres,release_date,horas
"['Indie', 'Strategy', 'Early Access']",2016,5913.0
"['Indie', 'RPG']",2016,49.0
"['Action', 'Simulation']",1993,63.0
"['Action', 'Simulation']",1998,7828.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,0.0
"['Action', 'Casual', 'Indie']",2016,452.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,1806.0
"['Action', 'Indie']",2016,852.0
"['Adventure', 'Indie']",2015,51137.0
"['Casual', 'Indie', 'Simulation']",2016,211.0
['Indie'],2016,8663.0
"['Casual', 'Sports']",2016,24.0
['Simulation'],2016,14.0
"['Adventure', 'Indie']",2016,2722.0
"['Action', 'Casual', 'Indie']",2016,22.0
"['Action', 'Adventure', 'Indie']",2016,4527.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2016,6864.0
"['Action', 'Adventure']",2016,0.0
"['Casual', 'Indie', 'Strategy']",2016,4188.0
"['Action', 'Free to Play', 'Indie', 'Early Access']",2016,14788.0
"['Action', 'Casual', 'Indie']",2016,2141.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,2313.0
['Free to Play'],2016,1011.0
"['Action', 'Indie']",2016,1690.0
"['Adventure', 'Casual', 'Indie']",2016,12524.0
['Casual'],2016,11566.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,2585.0
"['Adventure', 'Indie', 'RPG']",2016,1534.0
"['Indie', 'RPG', 'Simulation']",2015,1786.0
"['Casual', 'Indie']",2016,25672.0
['Strategy'],2016,51.0
"['Adventure', 'Indie', 'Strategy']",2016,3535.0
"['Adventure', 'Indie']",2016,2.0
"['Adventure', 'Casual', 'Indie']",2016,1498.0
['Adventure'],2016,3567.0
"['Adventure', 'Casual']",2016,709.0
['Adventure'],2016,3523.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2016,1378.0
"['Action', 'Adventure', 'Casual', 'Indie']",2015,316.0
['Simulation'],2016,0.0
['Action'],2016,18888.0
"['Casual', 'Indie']",2016,6763.0
"['Casual', 'Indie', 'Simulation', 'Early Access']",2016,2050.0
"['Adventure', 'Indie', 'Simulation']",2016,7508.0
['Adventure'],2016,10932.0
"['Action', 'Indie']",2014,5133.0
"['Simulation', 'Strategy']",2016,2876.0
"['Indie', 'Simulation', 'Sports', 'Strategy']",2016,731.0
"['Simulation', 'Strategy']",1995,980.0
['Strategy'],1998,11.0
"['Action', 'Adventure']",2016,9174.0
"['Indie', 'Simulation']",2016,87.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016,10878.0
"['Adventure', 'Casual', 'Indie']",2016,24895.0
"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2016,1143.0
"['Adventure', 'Indie']",2015,6737.0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016,92.0
"['Indie', 'RPG']",2016,903.0
"['Action', 'Adventure', 'Indie']",2016,115.0
"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",2016,4.0
"['Action', 'Casual', 'Indie']",2016,4211.0
['Action'],2016,204.0
"['Action', 'Indie', 'Early Access']",2016,823.0
"['Action', 'RPG']",2016,72502.0
"['Adventure', 'Casual']",2016,186.0
"['Action', 'Indie']",2016,259.0
"['Casual', 'Indie', 'RPG']",2016,6541.0
"['Casual', 'Indie']",2016,127.0
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2016,0.0
['Indie'],2016,276.0
"['Action', 'Indie']",2016,33732.0
"['Action', 'Indie', 'Early Access']",2016,0.0
"['Action', 'Adventure', 'Indie']",2016,277.0
"['Indie', 'RPG', 'Early Access']",2016,577.0
"['Action', 'Indie']",2016,129.0
['Indie'],2016,695.0
"['Action', 'Indie']",2016,1827.0
"['Action', 'Adventure', 'Indie']",2016,0.0
"['Action', 'Indie']",2016,3598.0
['Strategy'],2016,1054.0
"['Adventure', 'Casual', 'Indie']",2016,192.0
"['Adventure', 'Free to Play', 'Indie']",2016,1511.0
"['Action', 'Indie', 'RPG', 'Strategy']",2016,0.0
"['Action', 'Casual', 'Indie', 'Strategy']",2016,29.0
"['Adventure', 'Indie']",2016,1.0
"['Action', 'Indie']",2016,779.0
"['Action', 'Indie']",2016,1333.0
"['Casual', 'Indie']",2016,4859.0
"['Action', 'Indie', 'Early Access']",2016,1198.0
"['Adventure', 'Indie']",2015,5881.0
"['Action', 'Indie', 'Simulation']",2016,812.0
"['Action', 'Adventure', 'Indie']",2016,3.0
"['Casual', 'Indie']",2016,7.0
['Strategy'],2016,276.0
"['Adventure', 'Indie', 'Simulation', 'Early Access']",2016,22.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2016,448.0
"['Action', 'Indie']",2016,67.0
"['Adventure', 'Casual', 'Free to Play']",2016,20473.0
"['Adventure', 'Casual', 'Indie']",2016,9031.0
"['Action', 'Adventure', 'Indie']",2016,105635.0
"['Action', 'Casual', 'Indie']",2016,4697.0
"['Casual', 'Indie']",2016,18502.0
"['Casual', 'Strategy']",2016,135.0
['Casual'],2012,83.0
['Indie'],2016,196.0
['Casual'],2015,380.0
"['Adventure', 'Casual']",2016,2729.0
"['Adventure', 'Casual', 'Indie']",2016,84.0
"['Action', 'Indie', 'Racing']",2016,0.0
"['Adventure', 'Indie', 'RPG']",2016,19329.0
"['Simulation', 'Sports']",2016,289792.0
"['Indie', 'Simulation']",2016,0.0
"['Action', 'Indie']",2016,31274.0
"['Indie', 'Strategy']",2016,25961.0
"['Action', 'Indie', 'RPG']",2016,5954.0
"['Casual', 'Indie', 'RPG', 'Strategy']",2016,6427.0
"['Action', 'Indie', 'Early Access']",2016,1.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,86631.0
"['Indie', 'Simulation', 'Strategy']",2016,26489.0
"['Action', 'Casual', 'Indie']",2016,16726.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2016,3743.0
"['Action', 'Indie', 'Racing', 'Early Access']",2016,5406.0
"['Simulation', 'Sports', 'Strategy']",2017,3.0
"['Adventure', 'Casual', 'Indie']",2016,268.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2016,21.0
"['Indie', 'Strategy']",2016,1515.0
"['Action', 'Adventure', 'Indie']",2016,1342.0
"['Action', 'Indie', 'Sports', 'Early Access']",2016,84.0
"['Action', 'Casual', 'Indie', 'Strategy']",2016,9675.0
['Indie'],2016,5073.0
"['Casual', 'Indie', 'Simulation']",2016,940.0
"['Adventure', 'Indie']",2016,17545.0
"['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']",2016,19.0
"['Simulation', 'Strategy']",2016,7694.0
"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2016,4114.0
"['Casual', 'Indie', 'Strategy']",2016,2478.0
"['Education', 'Software Training']",2016,390.0
"['Casual', 'Indie', 'Strategy']",2016,7.0
"['Action', 'Indie']",2016,2182.0
['Utilities'],2016,12997.0
['Action'],2016,4638.0
"['Free to Play', 'RPG']",2016,2938.0
"['Action', 'Adventure', 'Indie']",2016,1441.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,742.0
"['Casual', 'Indie', 'Strategy']",2016,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,3.0
"['Action', 'Indie']",2016,34.0
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2016,548.0
"['Indie', 'RPG']",2016,20511.0
"['Action', 'Casual', 'Indie']",2013,693.0
"['Action', 'Indie']",2016,2088.0
"['Action', 'Indie']",2016,410.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2016,7882.0
"['Indie', 'RPG', 'Simulation']",2016,7016733.0
"['Action', 'Adventure']",2016,359233.0
"['Adventure', 'Indie']",2016,1794.0
"['Adventure', 'Indie', 'RPG']",2016,2953.0
"['Indie', 'RPG', 'Strategy']",2016,1.0
"['Adventure', 'Indie', 'RPG']",2015,27815.0
"['Action', 'Strategy']",2001,27650.0
"['Adventure', 'Indie']",2016,10348.0
['Strategy'],1998,16304.0
"['Action', 'Adventure', 'Indie', 'Early Access']",2016,34.0
['Adventure'],2016,8597.0
['Strategy'],2016,151.0
"['Action', 'Casual', 'Indie']",2016,135.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,9.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",2016,977.0
['Simulation'],2016,24611.0
"['Action', 'Adventure', 'Indie']",2014,119823.0
"['Indie', 'Strategy']",2016,2097.0
"['Action', 'Adventure', 'Indie']",2016,1370.0
"['Casual', 'Indie', 'Strategy']",2016,1074.0
"['Action', 'Indie']",2016,53.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2016,2663.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2016,129.0
"['Casual', 'Free to Play', 'Sports']",2016,525.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2016,8733.0
"['Casual', 'Free to Play', 'Indie', 'Sports']",2016,4056.0
"['Casual', 'Strategy']",2016,0.0
"['Action', 'Casual', 'Indie', 'Strategy']",2016,518.0
"['Adventure', 'Indie']",2016,216.0
"['Adventure', 'Indie']",2016,8232.0
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2016,492.0
"['Action', 'Indie', 'RPG', 'Early Access']",2016,340.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016,1643157.0
['Strategy'],1996,1273.0
['Adventure'],2016,0.0
"['Action', 'Adventure', 'Indie']",2016,0.0
['Strategy'],1996,125.0
"['Action', 'Indie']",2016,8939.0
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2016,3154818.0
['Indie'],2016,11.0
['Adventure'],2016,50646.0
"['Indie', 'Simulation', 'Strategy']",2016,588579.0
"['Action', 'Casual', 'Indie', 'Early Access']",2016,4313.0
"['Action', 'Indie']",2016,1195.0
"['Action', 'Indie', 'Racing']",2016,2119.0
['Utilities'],2016,1162.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports']",2016,75.0
"['Action', 'Indie']",2016,50644.0
"['Adventure', 'Indie']",2016,9517.0
"['Action', 'Adventure', 'Indie']",2016,0.0
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation']",2016,58448.0
"['Adventure', 'Indie']",2016,175.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016,137.0
"['Action', 'Indie']",2016,10.0
"['Action', 'Casual', 'Indie']",2016,7269.0
"['Casual', 'Indie']",2016,17968.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2016,2176.0
"['Adventure', 'Indie', 'RPG']",2016,4828.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",2016,0.0
"['Indie', 'Simulation', 'Strategy']",2016,4848.0
"['Adventure', 'Indie']",2016,11346.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing']",2016,3.0
"['Action', 'Indie', 'Strategy']",2016,0.0
['Adventure'],2016,26.0
"['Simulation', 'Strategy']",2004,1316.0
"['Simulation', 'Strategy']",2005,44.0
"['Action', 'Adventure', 'Indie']",2016,1754.0
"['Indie', 'RPG']",2016,183.0
"['Action', 'Casual', 'Indie']",2016,7797.0
['Adventure'],2016,26855.0
"['Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports']",2016,29928.0
"['Action', 'Indie']",2016,252.0
['Action'],2016,5137.0
"['Indie', 'Simulation']",2016,712549.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2017,2.0
"['Action', 'Casual', 'Indie']",2016,4223.0
"['Adventure', 'Indie']",2016,15084.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016,53468.0
"['Action', 'Adventure']",2016,269133.0
"['Adventure', 'Indie']",2016,228916.0
"['Action', 'Adventure', 'Indie']",2016,29.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2016,9351.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2016,0.0
"['Indie', 'RPG', 'Simulation', 'Early Access']",2016,1938.0
"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016,5818.0
['Strategy'],2016,5142703.0
['Sports'],2011,1467.0
['Indie'],2016,4803.0
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2016,8.0
"['Adventure', 'Casual', 'Indie']",2016,2.0
['Adventure'],2016,1928.0
"['Indie', 'Strategy']",2016,13857.0
"['Action', 'Adventure', 'Indie']",2016,33449.0
"['Casual', 'Indie']",2016,5227.0
"['Action', 'Adventure', 'Indie', 'Strategy']",2016,27.0
"['Adventure', 'Indie', 'RPG', 'Early Access']",2016,28.0
"['Adventure', 'Indie']",2016,4874.0
"['Indie', 'RPG']",2015,1143.0
"['Casual', 'Indie', 'Sports', 'Early Access']",2016,615354.0
"['Casual', 'Racing']",2016,81.0
"['Action', 'Indie']",2016,7389.0
['Indie'],2016,602.0
"['Action', 'Casual', 'Indie']",2016,6.0
"['Action', 'Adventure', 'Indie', 'Simulation']",2016,104.0
"['Action', 'Indie', 'Early Access']",2016,0.0
"['Casual', 'Indie']",2016,6605.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016,189.0
"['Action', 'Adventure']",2016,1134.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2016,81.0
"['Action', 'Indie']",2016,1.0
"['Indie', 'RPG']",2016,310.0
"['Action', 'Indie', 'Simulation', 'Sports']",2016,16.0
"['Action', 'Indie', 'RPG']",2016,23641.0
"['Action', 'Indie', 'Strategy']",2016,224.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2016,2597.0
"['Adventure', 'Casual', 'Indie']",2016,9542.0
"['Action', 'Free to Play', 'Indie']",2016,110830.0
"['Adventure', 'Indie']",2016,36973.0
"['Casual', 'Indie', 'Strategy']",2008,4317.0
"['Adventure', 'Casual']",2016,2976.0
"['Casual', 'Indie']",2016,5389.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,14703.0
"['Action', 'Casual', 'Indie']",2016,8271.0
"['Casual', 'Indie', 'Strategy']",2016,215.0
"['Action', 'Adventure', 'Indie']",2016,11734.0
"['Action', 'Massively Multiplayer', 'RPG']",2016,17572.0
"['Action', 'Indie', 'Strategy']",2016,885.0
"['Action', 'Free to Play']",2016,2307.0
"['Action', 'Indie']",2016,10.0
"['Action', 'Casual', 'Indie', 'Early Access']",2016,17.0
"['Action', 'Casual', 'Indie']",2016,1449.0
"['Adventure', 'Casual']",2016,3231.0
"['Casual', 'Indie', 'Simulation']",2016,82964.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016,89306.0
"['Adventure', 'Indie']",2016,0.0
['Action'],2016,33.0
['Audio Production'],2016,273.0
"['Action', 'Indie']",2016,2438.0
"['Action', 'Adventure', 'Indie', 'Simulation']",2016,10216.0
"['Racing', 'Simulation', 'Sports']",2016,217.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016,86353.0
"['Massively Multiplayer', 'RPG', 'Simulation']",2016,1280.0
['Casual'],2016,343.0
"['Action', 'Indie']",2016,1418.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016,7911.0
"['Action', 'Indie']",2016,87731.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",2016,369499.0
"['Action', 'Indie']",2016,7493.0
"['Indie', 'Simulation']",2016,838.0
"['Action', 'Indie']",2016,5503.0
"['Action', 'Indie']",2016,2966.0
['Indie'],2016,26905.0
"['Casual', 'Indie']",2016,4037.0
['Adventure'],1996,383.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016,105.0
"['Action', 'Indie', 'Strategy']",2016,907.0
"['Action', 'Casual', 'Indie']",2016,38236.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2016,92.0
"['Casual', 'Indie']",2016,847.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016,3714.0
['Strategy'],2004,7459.0
['Adventure'],2016,3285.0
"['Action', 'Indie']",2016,14.0
"['Action', 'Indie']",2016,2347.0
"['Action', 'Adventure', 'Indie']",2016,4201.0
"['Adventure', 'Indie']",2016,234.0
"['Action', 'Indie', 'Racing']",2016,5615.0
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2016,3246.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016,1809.0
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2016,0.0
"['Action', 'Indie', 'Early Access']",2016,114.0
"['Action', 'Indie', 'Early Access']",2016,5683.0
"['Indie', 'Simulation']",2016,4560.0
"['Action', 'Indie']",2016,21.0
"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",2016,1810.0
"['Adventure', 'Casual']",2016,0.0
['Action'],2016,1009.0
"['Action', 'Adventure']",2016,5108.0
"['Action', 'Indie']",2016,7915.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",2015,1340.0
"['Action', 'Adventure', 'Indie']",2016,2052.0
"['Action', 'Indie']",2016,8551.0
"['Action', 'Adventure', 'Indie']",2016,17.0
"['Action', 'Adventure', 'Indie']",2016,4105.0
"['Action', 'Adventure']",2016,60576.0
"['Indie', 'RPG', 'Strategy']",2016,2060131.0
"['Casual', 'Indie', 'Strategy']",2016,0.0
"['Action', 'Indie']",2016,3910.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2015,2781.0
"['Action', 'Adventure', 'Indie']",2016,3328.0
"['Action', 'Casual', 'Indie']",2016,0.0
"['Indie', 'Strategy']",2016,10327.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2016,4257.0
['Action'],2016,826.0
"['Indie', 'RPG']",2016,1236.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",2016,10500.0
"['Casual', 'Indie']",2016,5330.0
['Simulation'],1987,0.0
['Simulation'],1988,0.0
['Simulation'],1998,385.0
['Simulation'],1994,4000.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2016,6120.0
"['Casual', 'Free to Play', 'Indie', 'Simulation']",2016,11112.0
"['Adventure', 'Indie', 'Strategy']",2016,3424.0
"['Indie', 'Strategy', 'Early Access']",2016,97.0
"['Action', 'Casual', 'Indie']",2016,3103.0
"['Adventure', 'Casual']",2016,7063.0
['Simulation'],1990,861.0
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2015,32834.0
"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",2015,1507.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015,105533.0
['Action'],2016,0.0
"['Casual', 'Indie', 'Simulation', 'Early Access']",2015,48.0
"['Adventure', 'Casual', 'Indie']",2015,49.0
"['Action', 'Adventure', 'Indie']",2015,6074.0
"['Action', 'Adventure', 'Indie']",2014,5735.0
"['Action', 'Adventure', 'Indie']",2015,3354.0
"['Action', 'Indie']",TBD,34.0
['Indie'],2016,202853.0
"['Action', 'Casual', 'Indie']",2016,9415.0
"['Action', 'Adventure', 'Indie']",2016,0.0
['Adventure'],2016,12588.0
"['Action', 'Indie', 'RPG']",2016,1.0
['Indie'],2016,341.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016,20612.0
"['Action', 'Indie']",2016,142.0
"['Action', 'Indie']",2015,0.0
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2015,3348.0
['Indie'],2016,1328.0
"['Adventure', 'RPG', 'Strategy', 'Early Access']",2016,0.0
"['Casual', 'Indie']",2016,10.0
"['Action', 'Indie']",2016,2282.0
"['Action', 'Adventure', 'Casual', 'Indie']",2015,3746.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2015,262709.0
"['Free to Play', 'Massively Multiplayer']",2010,51156.0
"['Action', 'Indie']",2015,3731.0
"['Adventure', 'Indie', 'Massively Multiplayer']",2015,76528.0
['RPG'],2005,1699.0
"['Action', 'Indie']",2015,828.0
"['Action', 'Indie']",2015,3115.0
"['Casual', 'Strategy']",2015,6054.0
"['Action', 'Indie']",2015,3954.0
"['Action', 'Adventure', 'Indie']",2015,1346.0
"['Free to Play', 'Strategy', 'Early Access']",2015,7369.0
"['Indie', 'Simulation']",2015,254579.0
"['Adventure', 'Casual']",2015,214.0
"['Action', 'Adventure']",1997,9963.0
"['Casual', 'Indie']",2015,152.0
"['Adventure', 'Casual']",2015,0.0
"['Adventure', 'Casual']",2015,255.0
"['Adventure', 'Casual']",2015,318.0
"['Adventure', 'Casual']",2015,0.0
"['Action', 'Indie']",2015,0.0
['Strategy'],1997,55700.0
"['Adventure', 'Indie']",2015,18824.0
"['Action', 'Indie', 'Early Access']",2015,530.0
"['Action', 'Massively Multiplayer', 'RPG']",2015,0.0
"['Action', 'Casual', 'Indie']",2015,684.0
"['Casual', 'Indie']",2015,13.0
['Adventure'],2015,8111.0
"['Action', 'Indie']",2015,3.0
"['Adventure', 'Indie']",2015,7730.0
"['Casual', 'Indie', 'Strategy']",2015,0.0
"['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",2015,164993.0
"['Action', 'Indie']",2015,53.0
"['Indie', 'RPG']",2015,110360.0
"['Casual', 'Strategy']",2015,4474.0
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2015,86.0
"['Indie', 'RPG']",2013,5.0
"['Adventure', 'Indie', 'RPG']",2015,0.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2015,507.0
"['Casual', 'Indie']",2015,6238.0
"['Action', 'Adventure', 'Indie']",2015,299.0
"['Free to Play', 'Massively Multiplayer', 'Strategy']",2015,120155.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2015,471.0
['Racing'],2015,0.0
"['Action', 'Casual', 'Simulation']",2015,33.0
"['Action', 'Indie', 'Strategy', 'Early Access']",2015,83.0
"['Action', 'Indie', 'Strategy', 'Early Access']",2015,1182381.0
"['Action', 'Casual', 'Indie']",2015,14163.0
"['Indie', 'Racing', 'Simulation', 'Sports']",2015,65.0
"['Action', 'Adventure']",2015,6487.0
"['Action', 'Casual', 'Indie']",2015,1794.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing', 'Early Access']",2015,19458.0
"['Action', 'Indie', 'RPG']",2015,4389.0
"['Casual', 'Indie', 'Sports']",2015,63.0
"['Indie', 'RPG']",2012,646.0
['Indie'],2015,984.0
"['Action', 'Adventure', 'Indie', 'RPG']",2015,2077.0
"['Adventure', 'Indie']",2015,3010.0
"['Casual', 'Strategy']",2015,2978.0
['Casual'],2015,158.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2015,43311.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015,360172.0
"['Indie', 'RPG']",2015,741.0
"['Action', 'Indie']",2015,6649.0
"['Action', 'Adventure', 'Indie', 'RPG']",2015,2972.0
"['Action', 'Adventure', 'Indie']",2015,27566.0
"['Racing', 'Simulation', 'Sports']",2015,160.0
"['Action', 'Indie']",2015,2495.0
"['Audio Production', 'Utilities']",2015,4709.0
"['Indie', 'RPG', 'Strategy']",2015,823.0
"['Action', 'Adventure', 'Indie']",2015,7.0
"['Indie', 'Strategy']",1998,41.0
['RPG'],2015,132428.0
['Action'],2015,14.0
"['Action', 'Indie']",2015,333.0
"['Action', 'Indie']",2015,7383.0
"['Simulation', 'Sports']",2015,167.0
"['Indie', 'Sports', 'Strategy']",2015,4676.0
['Simulation'],2015,22.0
"['RPG', 'Simulation']",2015,1367.0
"['Action', 'Casual', 'Indie']",2014,6382.0
"['Action', 'Indie', 'Strategy']",2015,97.0
"['Action', 'Adventure', 'Indie']",2015,8389.0
"['Action', 'Free to Play', 'Indie']",2015,26935.0
"['Action', 'Indie']",2015,27667.0
"['Action', 'Adventure', 'RPG']",2010,999.0
"['Action', 'Adventure', 'Indie']",2015,31981.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2015,21763.0
"['Action', 'Adventure']",2015,1773.0
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2015,13552.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']",2015,8810.0
"['Action', 'Adventure', 'Indie']",2015,66.0
"['Indie', 'RPG', 'Strategy', 'Early Access']",2015,187.0
"['Indie', 'RPG', 'Early Access']",2015,910.0
"['Action', 'Indie', 'RPG']",2015,1907134.0
"['Casual', 'Indie']",2015,8004.0
"['Action', 'Indie']",2015,8629.0
['Action'],2015,501630.0
"['Action', 'Casual']",2015,9584.0
"['Adventure', 'Indie', 'RPG', 'Simulation']",2015,8885.0
"['Free to Play', 'Indie']",2015,37767.0
"['Action', 'Adventure', 'Indie']",2015,87.0
"['Indie', 'RPG']",2015,3151.0
"['Indie', 'RPG']",2015,7071.0
"['Casual', 'Indie', 'Strategy']",2014,218.0
"['Action', 'RPG']",2015,31181.0
"['Action', 'Casual', 'Indie']",2015,155.0
"['RPG', 'Strategy']",1997,1389.0
['Strategy'],1994,46.0
"['RPG', 'Strategy']",1996,7170.0
"['Simulation', 'Strategy']",2004,33.0
"['Adventure', 'Casual']",2015,5110.0
"['Action', 'Indie', 'RPG', 'Strategy']",2015,8907.0
"['Action', 'RPG']",2015,308.0
"['Casual', 'Indie']",2015,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",2015,34878.0
['Strategy'],2015,5579.0
"['Adventure', 'RPG']",2015,543.0
['RPG'],2015,1185.0
"['Action', 'Adventure', 'Indie']",2015,1883.0
"['Adventure', 'Casual', 'Indie']",2015,2150.0
['Action'],2015,10061530.0
"['Action', 'Adventure', 'Indie']",2015,6298.0
['Adventure'],2015,1423.0
"['Action', 'Adventure', 'Casual', 'Indie']",2015,6274.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",2015,152366.0
"['Adventure', 'Indie', 'RPG']",2015,3746.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015,7560.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015,8462.0
"['Action', 'Indie']",2015,1002.0
"['Adventure', 'Indie']",2015,1757.0
"['Action', 'Indie']",2015,5732.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015,5552.0
"['Action', 'Indie']",2015,1457.0
"['Casual', 'Indie', 'Strategy']",2015,2382.0
"['Action', 'Casual']",2015,0.0
"['Adventure', 'Indie']",2015,6.0
"['Action', 'Adventure', 'Casual', 'Indie']",2015,367.0
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2015,6932.0
"['Casual', 'Free to Play', 'Indie']",2015,7333.0
"['Action', 'Adventure', 'Indie']",2015,4555.0
"['Adventure', 'Free to Play', 'Indie', 'Early Access']",2015,222.0
"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2015,4845.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",2015,54.0
"['Action', 'Adventure', 'Indie', 'RPG']",2015,22.0
['Indie'],2015,0.0
"['Adventure', 'Casual']",2015,53651.0
"['Adventure', 'RPG']",2015,27326.0
"['Adventure', 'Indie']",2015,6509.0
"['Action', 'Indie', 'Strategy']",2015,242.0
"['Adventure', 'Indie']",2015,6056.0
"['Action', 'Casual', 'Indie', 'Early Access']",2015,410.0
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2015,52037.0
"['Adventure', 'Casual', 'Strategy']",2013,8902.0
"['Action', 'Indie']",2015,874.0
"['Action', 'Indie']",2015,8.0
['Action'],2015,8506.0
"['Action', 'Indie', 'Racing']",2015,6678.0
['Simulation'],2015,2651.0
"['Indie', 'RPG']",2015,2548.0
"['Action', 'Indie', 'RPG']",2015,1140.0
