año_posted,count,app_name
2014,1,Poöf
2014,2,
2014,5,Urban Trial Freestyle
2014,39,Watch_Dogs™
2014,2,PixelJunk™ Monsters Ultimate
2014,1,Gas Guzzlers Extreme
2014,137,
2014,1,
2014,1,Divinity: Dragon Commander
2014,2,"Invisible, Inc."
2014,10,Assetto Corsa
2014,1,War Thunder - Steam Pack
2014,3,Men of War: Assault Squad 2
2014,3,Epigenesis
2014,5,NEOTOKYO
2014,1,
2014,4,Shelter
2014,2,Divekick
2014,1,StarMade
2014,1,Foul Play
2014,179,
2014,9,Electronic Super Joy
2014,5,SNOW
2014,4,Bloody Good Time
2014,6,
2014,1,The Novelist
2014,25,Skullgirls
2014,1,Skullgirls: Eliza
2014,1,
2014,3,ENSLAVED™: Odyssey to the West™ Premium Edition
2014,14,Democracy 3
2014,3,Trials Fusion™
2014,52,Free to Play
2014,6,Tropico 5
2014,2,
2014,1,Borderlands 2: Headhunter 2: Wattle Gobbler
2014,1,Hack 'n' Slash
2014,3,Spacebase DF-9
2014,13,
2014,11,Kingdom Rush
2014,4,The Typing of The Dead: Overkill
2014,27,Plague Inc: Evolved
2014,1,TorqueL prototype
2014,2,Trainz™ Simulator 12
2014,16,Strike Vector
2014,1,FATE
2014,8,
2014,1,Lords of the Black Sun
2014,5,Talisman: Digital Edition
2014,6,"Cook, Serve, Delicious!"
2014,5,Crypt of the NecroDancer
2014,2,Portal 2 Sixense Perceptual Pack
2014,1,Soundodger+
2014,4,Volgarr the Viking
2014,1,Saints Row IV - Anime Pack
2014,20,Burnout Paradise: The Ultimate Box
2014,1,Deadly Premonition: The Director's Cut
2014,49,Nether: Resurrected
2014,2,SimCity™ 4 Deluxe Edition
2014,2,
2014,2,Command & Conquer 3: Tiberium Wars
2014,9,Sniper Elite: Nazi Zombie Army 2
2014,3,Sacred 3
2014,1,Command & Conquer 3: Kane's Wrath
2014,1,Clickteam Fusion 2.5
2014,4,Freedom Planet
2014,1,Omegalodon
2014,3,Craft The World
2014,4,Medal of Honor: Airborne
2014,1,Legends of Aethereus
2014,1,Megabyte Punch
2014,50,Toribash
2014,3,
2014,5,Door Kickers
2014,2,Kingdoms Rise
2014,1,Draw a Stickman: EPIC
2014,3,Dysfunctional Systems: Learning to Manage Chaos
2014,54,Risk of Rain
2014,8,NEO Scavenger
2014,2,Vector
2014,4,Dungeon of the Endless™
2014,24,LEGO® Marvel™ Super Heroes
2014,1,Ancient Space
2014,1,Unholy Heights
2014,3,
2014,2,The Castle Doctrine
2014,1,Teslagrad
2014,22,Battlefield: Bad Company™ 2
2014,4,Delver
2014,1,Blackguards
2014,2,Marlow Briggs and the Mask of Death
2014,4,Mass Effect 2
2014,3,Scribblenauts Unmasked: A DC Comics Adventure
2014,2,Forge Quest
2014,1,Shadowgrounds
2014,12,Overgrowth
2014,1,Life Goes On: Done to Death
2014,15,METAL SLUG 3
2014,14,Jazzpunk: Director's Cut
2014,42,The Wolf Among Us
2014,12,Blockland
2014,14,How to Survive
2014,18,8BitMMO
2014,2,Bridge Constructor
2014,8,Super Amazing Wagon Adventure
2014,2,UnderRail
2014,1,Paranautical Activity: Deluxe Atonement Edition
2014,63,The Plan
2014,4,Among the Sleep - Enhanced Edition
2014,1,
2014,10,Shovel Knight: Treasure Trove
2014,1,
2014,58,The Binding of Isaac: Rebirth
2014,10,Wargame: Red Dragon
2014,5,Damned
2014,1,The Inner World
2014,60,
2014,3,
2014,3,The Impossible Game
2014,5,
2014,1,Legend of Grimrock 2
2014,7,Go! Go! Nippon! ~My First Trip to Japan~
2014,1,
2014,9,Long Live The Queen
2014,1,Valdis Story: Abyssal City
2014,3,Grimm
2014,1,Maia
2014,7,Slender: The Arrival
2014,2,Double Dragon: Neon
2014,1,SteamWorld Dig
2014,420,Rust
2014,2,OMSI 2: Steam Edition
2014,2,Eldritch
2014,1,Nihilumbra
2014,1,Vox
2014,10,Race The Sun
2014,1,The Cat Lady
2014,1,Tiny Barbarian DX
2014,11,
2014,1,WARMACHINE: Tactics
2014,3,Sparkle 2 Evo
2014,1,Tiny Brains
2014,43,theHunter Classic
2014,1,Bus-Simulator 2012
2014,2,Gorky 17
2014,4,Enclave
2014,1,World War III: Black Gold
2014,1,
2014,1,FortressCraft Evolved!
2014,1,PAYDAY 2: The Official Soundtrack
2014,5,Pool Nation
2014,1,Obscure
2014,1,Obscure II (Obscure: The Aftermath)
2014,6,resident evil 4 / biohazard 4
2014,1,Abyss Odyssey
2014,2,GRID Autosport
2014,2,Pro Cycling Manager 2014
2014,1,Journey of a Roach
2014,1,KickBeat Steam Edition
2014,1,Max: The Curse of Brotherhood
2014,5,Magic 2015 - Duels of the Planeswalkers
2014,8,
2014,1,Jagged Alliance Flashback
2014,1,Adventure Park
2014,1,Truck Racer
2014,2,Enemy Front
2014,8,Child of Light
2014,3,WRC 4 FIA World Rally Championship
2014,3,
2014,8,
2014,1,
2014,1,Vigil: Blood Bitterness™
2014,1,Project Nimbus
2014,1,Not The Robots
2014,1,Rebuild 3: Gangs of Deadsville
2014,1,The Talos Principle
2014,9,Max Gentlemen
2014,5,Infinity Wars: Animated Trading Card Game
2014,4,Bloody Trapland
2014,1,Violett Remastered
2014,1,
2014,1,Loren The Amazon Princess
2014,1,Survivor Squad
2014,2,99 Spirits
2014,7,Deus Ex: The Fall
2014,1,Knights of Honor
2014,3,The Vanishing of Ethan Carter
2014,1,Adventure Time: Finn and Jake's Epic Quest
2014,1,Scania Truck Driving Simulator
2014,1,Professional Farmer 2014
2014,6,Hearts of Iron III
2014,8,Gauntlet™ Slayer Edition
2014,1,Alpha Prime
2014,25,Just Cause 2: Multiplayer Mod
2014,1,Heli Heroes
2014,1,Ballpoint Universe - Infinite
2014,1,Zigfrak
2014,2,Savant - Ascent
2014,1,Hero of the Kingdom
2014,2,Finding Teddy
2014,2,3079 -- Block Action RPG
2014,3,Tales of Maj'Eyal
2014,2,Fading Hearts
2014,2,Nightmares from the Deep: The Cursed Heart
2014,1,Nimble Quest
2014,1,Total War: ROME II - Blood & Gore
2014,3,Vampire: The Masquerade - Bloodlines
2014,1,YOU DON'T KNOW JACK HEADRUSH
2014,2,The Last Tinker™: City of Colors
2014,2,Assassin’s Creed® Liberation HD
2014,15,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™
2014,2,Get Off My Lawn!
2014,1,World Basketball Tycoon
2014,1,Neighbours from Hell Compilation
2014,1,1001 Spikes
2014,67,The Walking Dead: Season 2
2014,1,Killer is Dead - Nightmare Edition
2014,11,Lethal League
2014,3,Lifeless Planet Premier Edition
2014,33,Borderlands: The Pre-Sequel
2014,5,Eryi's Action
2014,7,Lichdom: Battlemage
2014,27,Estranged: Act I
2014,1,Corporate Lifestyle Simulator
2014,1,Catzilla 4K - Advanced
2014,4,Half-Life: Before
2014,1,Call of Duty®
2014,2,Toy Soldiers: Complete
2014,3,
2014,1,Jets'n'Guns Gold
2014,23,World of Guns: Gun Disassembly
2014,2,Gunman Clive
2014,1,Chuck's Challenge 3D
2014,1,Call of Duty® 2
2014,6,STARWHAL
2014,4,Blockstorm
2014,1,9.03m
2014,2,Signs of Life
2014,24,SPINTIRES™
2014,6,BlazBlue: Calamity Trigger
2014,2,Saturday Morning RPG
2014,1,Continue?9876543210
2014,2,3089 -- Futuristic Action RPG
2014,1,Driftmoon
2014,2,War of the Human Tanks
2014,2,Probably Archery
2014,29,
2014,2,Final Rush
2014,7,Dragons and Titans
2014,6,Villagers and Heroes
2014,1,Paper Sorcerer
2014,5,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition
2014,2,FootLOL: Epic Fail League
2014,19,Turbo Dismount™
2014,1,EvilQuest
2014,2,Wyv and Keep: The Temple of the Lost Idol
2014,2,Victory: The Age of Racing
2014,22,Pixel Piracy
2014,25,One Finger Death Punch
2014,1,CONSORTIUM
2014,2,99 Levels To Hell
2014,4,
2014,10,Narcissu 1st & 2nd
2014,1,
2014,1,
2014,1,Meridian: New World
2014,12,
2014,5,Lords Of The Fallen™
2014,1,Gomo
2014,16,Dead Rising 3 Apocalypse Edition
2014,5,Epic Battle Fantasy 4
2014,76,Fistful of Frags
2014,2,
2014,1,NaissanceE
2014,2,Secret Ponchos
2014,2,Cannons Lasers Rockets
2014,2,The Sandbox
2014,1,Alpha Kimori™ 1
2014,1,Hexcells
2014,220,Goat Simulator
2014,5,LYNE
2014,6,City of Steam: Arkadia
2014,1,Tower of Guns
2014,2,Breach & Clear
2014,2,One Way Heroics
2014,1,Farm for your Life
2014,8,Anarchy Arcade
2014,1,Lili: Child of Geos - Complete Edition
2014,2,Hand of Fate
2014,11,
2014,1,Star Swarm Stress Test
2014,1,The LEGO® Movie - Videogame
2014,5,
2014,4,Airport Simulator 2014
2014,4,Woodcutter Simulator 2013
2014,1,Shadowrun Chronicles - Boston Lockdown
2014,1,Braid
2014,4,The Evil Within
2014,1,Meltdown
2014,1,
2014,1,Let's Sing
2014,12,Aura Kingdom
2014,1,
2014,29,Magicite
2014,1,
2014,1,Crayon Physics Deluxe
2014,2,The Yawhg
2014,4,Year Walk
2014,5,Hero Siege
2014,3,LOVE
2014,1,liteCam Game: 100 FPS Game Capture
2014,2,Infectonator: Survivors
2014,7,
2014,1,
2014,2,
2014,1,Spate
2014,1,RollerCoaster Tycoon® 3: Platinum
2014,3,RUNNING WITH RIFLES
2014,15,Depression Quest
2014,5,Melody's Escape
2014,4,Lambda Wars Beta
2014,3,Robot Roller-Derby Disco Dodgeball
2014,1,EPOCH
2014,22,Yet Another Zombie Defense
2014,2,Reversion - The Escape (1st Chapter)
2014,1,
2014,4,
2014,83,
2014,2,Sniper Art of Victory
2014,2,Loadout Steam Launch Starter Pack
2014,2,Space Farmers
2014,1,Humanity Asset
2014,1,Hexcells Plus
2014,1,DARK SOULS™ II Crown of the Ivory King
2014,6,Serena
2014,7,
2014,6,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution
2014,1,Detective Grimoire
2014,1,Vertiginous Golf
2014,20,Counter-Strike Nexon: Zombies
2014,12,Evolve Stage 2
2014,1,
2014,1,Over 9000 Zombies!
2014,1,Game Tycoon 1.5
2014,34,Broforce
2014,3,OlliOlli
2014,4,Gods Will Be Watching
2014,6,Always Sometimes Monsters
2014,1,
2014,3,
2014,1,Skara - The Blade Remains
2014,5,Murder Miners
2014,7,FaceRig
2014,11,Depth
2014,3,Influent
2014,5,Canyon Capers
2014,2,Z
2014,1,"Warhammer 40,000: Kill Team"
2014,1,Space Run
2014,1,My Riding Stables: Life with Horses
2014,1,Mordheim: City of the Damned
2014,13,Halo: Spartan Assault
2014,2,Praetorians
2014,1,Assassin's Creed Freedom Cry
2014,1,TUG
2014,8,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝
2014,1,A Story About My Uncle
2014,1,0RBITALIS
2014,1,Skyborn
2014,1,Labyrinthine Dreams
2014,2,TinyKeep
2014,4,Interplanetary
2014,1,Ultionus: A Tale of Petty Revenge
2014,1,Richard & Alice
2014,1,Gardens Inc. – From Rakes to Riches
2014,1,Rage Runner
2014,3,Half-Life: Source
2014,1,Kane & Lynch 2: Dog Days
2014,1,Creeper World 3: Arc Eternal
2014,7,Aperture Tag: The Paint Gun Testing Initiative
2014,1,
2014,1,T.E.C. 3001
2014,3,Battlepillars Gold Edition
2014,1,Vanguard Princess Director's Cut
2014,5,Real Horror Stories Ultimate Edition
2014,1,Ubersoldier II
2014,2,
2014,2,Explodemon
2014,12,This War of Mine
2014,2,
2014,19,Quake Live™
2014,4,Don't Starve: Reign of Giants
2014,1,Organic Panic
2014,1,Circuits
2014,5,100% Orange Juice
2014,1,Spoiler Alert
2014,2,Nosferatu: The Wrath of Malachi
2014,2,Rabbit Hole 3D: Steam Edition
2014,2,Astebreed: Definitive Edition
2014,2,Heroine's Quest: The Herald of Ragnarok
2014,1,Freddi Fish and The Case of the Missing Kelp Seeds
2014,1,Pajama Sam: No Need to Hide When It's Dark Outside
2014,3,BeamNG.drive
2014,1,DeadCore
2014,3,LEGO® The Hobbit™
2014,2,RollerCoaster Tycoon®: Deluxe
2014,1,RollerCoaster Tycoon® 2: Triple Thrill Pack
2014,3,ACE - Arena: Cyber Evolution
2014,5,Gang Beasts
2014,2,Dead Effect
2014,19,Thinking with Time Machine
2014,13,You Have to Win the Game
2014,4,Tabletop Simulator
2014,2,ReignMaker
2014,7,FarSky
2014,1,"House of 1,000 Doors: Family Secrets Collector's Edition"
2014,2,Metro 2033 Redux
2014,7,X Rebirth
2014,1,Metro: Last Light Redux
2014,13,Rise of Nations: Extended Edition
2014,2,Mini Metro
2014,1,Actual Sunlight
2014,1,Super Game Jam
2014,1,Strike Suit Zero: Director's Cut
2014,7,Fable Anniversary
2014,10,Endless Legend™
2014,1,Freight Tycoon Inc.
2014,1,King's Bounty: Dark Side
2014,1,Marauder
2014,26,Assassin's Creed® Unity
2014,2,LARA CROFT AND THE TEMPLE OF OSIRIS™
2014,2,ROCKETSROCKETSROCKETS
2014,2,Ultimate Vault Hunter Upgrade Pack: The Holodome Onslaught
2014,1,TransOcean: The Shipping Company
2014,1,
2014,1,
2014,1,DubWars
2014,1,LogicBots
2014,1,Glitchspace
2014,13,Life is Feudal: Your Own
2014,1,Volt
2014,1,Time Ramesside (A New Reckoning)
2014,1,My Lands: Black Gem Hunting
2014,2,
2014,3,The Fall
2014,1,Flower Shop: Summer In Fairbrook
2014,1,Vitrum
2014,43,Warface
2014,2,Brawlhalla
2014,1,Osmos
2014,1,Firefighters 2014
2014,1,Industry Empire
2014,7,FINAL FANTASY® XIII
2014,1,FINAL FANTASY® XIII-2
2014,2,X-Plane 10 Global - 64 Bit
2014,1,"Spy Fox 2 ""Some Assembly Required"""
2014,3,Uriel's Chasm
2014,1,Pajama Sam 2: Thunder and Lightning Aren't So Frightening
2014,4,
2014,1,Cosmochoria
2014,2,Coma: Mortuary
2014,4,Amazing World™
2014,5,Guns and Robots
2014,3,
2014,1,Road Not Taken
2014,3,Crawl
2014,2,White Noise Online
2014,2,Pivvot
2014,1,Spirited Heart Deluxe
2014,2,They Breathe
2014,2,Galcon 2: Galactic Conquest
2014,1,Freddi Fish 3: The Case of the Stolen Conch Shell
2014,1,Putt-Putt® Travels Through Time
2014,7,Valkyria Chronicles™
2014,3,
2014,6,Royal Quest
2014,3,Darkwind: War on Wheels
2014,1,Sweezy Gunner
2014,1,Rogue Shooter: The FPS Roguelike
2014,1,
2014,1,Battlepaths
2014,1,G-Ball
2014,1,The Promised Land
2014,9,Mount Your Friends
2014,1,The Great Jitters: Pudding Panic
2014,2,
2014,1,Beyond Space Remastered Edition
2014,3,Cosmic DJ
2014,3,Heavy Bullets
2014,1,The Old City: Leviathan
2014,1,Spy Chameleon - RGB Agent
2014,4,
2014,15,Far Cry® 4
2014,5,Eldevin
2014,8,Only If
2014,1,FLASHOUT 2
2014,1,Victory At Sea
2014,1,Orbital Gear
2014,5,Lovely Planet
2014,9,The Escapists
2014,3,FlatOut 2™
2014,5,Block N Load
2014,3,Woodle Tree Adventures
2014,1,Heroes Rise: The Prodigy
2014,1,
2014,2,6180 the moon
2014,3,
2014,1,Miscreated
2014,1,Noir Syndrome
2014,7,
2014,1,
2014,1,Day of Defeat
2014,8,Day of Defeat: Source
2014,3,Divine Souls F2P MMO
2014,6,Road Redemption
2014,1,Hippocampal: The White Sofa
2014,1,Fiesta Online NA
2014,1,
2014,6,
2014,146,Robocraft
2014,1,Disney•Pixar Cars 2: The Video Game
2014,5,Screencheat
2014,1,The Blue Flamingo
2014,1,Trucks & Trailers
2014,1,Bus Driver
2014,4,Dungeon Defenders Eternity
2014,10,Floating Point
2014,2,Ryse: Son of Rome
2014,7,BLOCKADE 3D
2014,1,Radiant Defense
2014,7,Dead Bits
2014,4,ArcheAge
2014,2,
2014,1,Hexcells Infinite
2014,4,SUNLESS SEA
2014,1,Aeon Command
2014,1,Train Fever
2014,594,Unturned
2014,1,Xpand Rally Xtreme
2014,1,Outland
2014,2,FIST OF AWESOME
2014,7,Battle Islands
2014,11,The Long Dark
2014,1,Dragon: The Game
2014,3,Bloons TD 5
2014,4,The Elder Scrolls® Online: Tamriel Unlimited™
2014,2,Unturned - Permanent Gold Upgrade
2014,1,Runers
2014,1,Frontline : Road to Moscow
2014,1,Ultimate General: Gettysburg
2014,10,
2014,1,Memories of a Vagabond
2014,4,Velvet Sundown
2014,1,Stick RPG 2: Director's Cut
2014,1,IL-2 Sturmovik: Battle of Stalingrad
2014,1,Wildlife Park 2 - Fantasy
2014,5,Ziggurat
2014,1,DubWars Demo
2014,1,Expansion - Europa Universalis IV: Art of War
2014,1,The Nightmare Cooperative
2014,2,Hatoful Boyfriend
2014,1,The Way of Life Free Edition
2014,2,Fractured Space
2014,1,Super Win the Game
2014,1,The Stalin Subway
2014,2,Super Panda Adventures
2014,9,METAL GEAR SOLID V: GROUND ZEROES
2014,1,Bird Assassin
2014,3,Wild Warfare
2014,2,
2014,2,The Fifth Day
2014,1,OTTTD
2014,1,
2014,1,FINAL FANTASY IV
2014,20,Poker Night at the Inventory
2014,2,Back to the Future: The Game
2014,1,Rugby League Live 3 Demo
2014,26,The Expendabros
2014,10,Farming Simulator 15
2014,15,Mountain
2014,1,Middle-earth: Shadow of Mordor - Flame of Anor Rune
2014,1,Boo Bunny Plague
2014,2,LEGO® Batman™3: Beyond Gotham
2014,9,
2014,20,
2014,1,
2014,4,Microsoft Flight Simulator X: Steam Edition
2014,1,Supreme Ruler Ultimate
2014,1,Space Hack
2014,1,A.R.E.S. Extinction Agenda EX
2014,6,
2014,1,Disney Universe
2014,2,planetarian ~the reverie of a little planet~
2014,1,Kings of Kung Fu
2014,2,
2014,1,
2014,22,Double Action: Boogaloo
2014,3,Color Symphony
2014,1,Quantum Rush Champions
2014,6,Cubic Castles
2014,1,Space Hulk Ascension
2014,1,Call of Duty®: Advanced Warfare - Season Pass
2014,1,Lovely Planet OST
2014,1,
2014,2,Enforcer: Police Crime Action
2014,1,Squishy the Suicidal Pig
2014,1,Euro Truck Simulator 2 - Christmas Paint Jobs Pack
2014,2,Wings of Vi
2014,1,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade
2014,1,Nancy Drew®: Legend of the Crystal Skull
2014,1,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack
2014,2,Chaos Reborn
2014,2,
2014,2,
2014,1,
2014,1,Nancy Drew®: The White Wolf of Icicle Creek
2014,1,Disney Winnie the Pooh
2014,1,Chariot
2014,72,Five Nights at Freddy's
2014,2,The Collider
2014,3,Half-Life 2: Deathmatch
2014,1,One Day For Ched
2014,1,Gender Bender DNA Twister Extreme
2014,5,Mount & Blade: Warband - Viking Conquest Reforged Edition
2014,3,Primal Carnage: Extinction
2014,1,Demonlisher
2014,3,Cavern Kings
2014,1,Rising Angels: Reborn
2014,1,
2014,1,Hardland
2014,1,
2014,1,Middle-earth: Shadow of Mordor - Power of Shadow
2014,13,
2014,3,Geometry Dash
2014,1,
2014,1,The Repopulation
2014,18,Don't Starve Together
2014,1,
2014,5,theHunter: Primal
2014,1,Gods vs Humans
2014,1,Portal 2 Soundtrack
2014,1,
2014,1,The World II: Hunting BOSS
2014,12,PAYDAY 2: Hotline Miami
2014,7,STAR WARS™ - Knights of the Old Republic™
2014,1,STAR WARS™ Jedi Knight: Dark Forces II
2014,1,
2014,1,STAR WARS™ - Dark Forces
2014,1,Verde Station
2014,1,
2014,3,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition
2014,1,LEGO® Star Wars™ - The Complete Saga
2014,3,STAR WARS™ Empire at War - Gold Pack
2014,1,STAR WARS™: The Force Unleashed™ II
2014,2,
2014,1,Instant Dungeon!
2014,1,Total War: ROME II - Wrath of Sparta Campaign Pack
2014,8,A Bird Story
2014,1,Tron 2.0
2014,6,I am Bread
2014,1,Sword of the Samurai
2014,3,Lord of the Rings: War in the North
2014,1,Reflex Arena
2014,1,Potatoman Seeks the Troof
2014,1,
2014,1,Rugby Union Team Manager 2015
2014,1,The Deer God
2014,1,Expansion - Crusader Kings II: Way of Life
2014,2,Gems of War - Puzzle RPG
2014,1,Volo Airsport
2014,1,The Moon Sliver
2014,7,
2014,14,Tales from the Borderlands
2014,7,Game of Thrones - A Telltale Games Series
2014,2,bit Dungeon II
2014,11,Everlasting Summer
2014,1,PAYDAY 2: Gage Historical Pack
2014,1,Insaniquarium Deluxe
2014,6,School of Dragons
2014,1,
2014,20,Assassin's Creed 2 Deluxe Edition
2014,1,We Slay Monsters
2014,31,Five Nights at Freddy's 2
2014,1,
2014,2,
2014,9,
2014,1,
2014,3,From Dust
2014,7,
2014,1,Tropico Reloaded
2014,6,Brick-Force
2014,1,Rooster Teeth vs. Zombiens
2014,1,eversion
2014,1,Deadnaut
2014,1,PAYDAY 2: The Diamond Heist
2014,1,PAYDAY 2: Clover Character Pack
2014,2,Feeding Frenzy 2 Deluxe
2014,3,Arma 2
2014,1,Fork Parker's Holiday Profit Hike
2014,32,Arma 2: Operation Arrowhead
2014,1,Choice of Robots
2014,1,Fish Fillets 2
2014,6,Half-Life 2: Lost Coast
2014,1,Alpha Protocol™
2014,13,Napoleon: Total War™
2014,19,
2014,1,
2014,2,Peggle Deluxe
2014,3,Peggle Extreme
2014,2,Sniper: Ghost Warrior
2014,8,Sniper: Ghost Warrior 2
2014,1,
2014,31,Bad Rats: the Rats' Revenge
2014,1,Just Cause 2: Monster Truck DLC
2014,7,Batman: Arkham Asylum Game of the Year Edition
2014,2,Defence Alliance 2
2014,39,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
2014,2,Dwarfs!?
2014,1,Trine Enchanted Edition
2014,13,Trine 2: Complete Story
2014,1,Plants vs. Zombies GOTY Edition
2014,1,Half-Life Deathmatch: Source
2014,1,Zuma's Revenge!
2014,4,
2014,1,Evil Genius
2014,3,Aliens versus Predator Classic 2000
2014,1,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack"
2014,1,Windosill
2014,1,Darkest of Days
2014,4,Half-Life 2: Episode One
2014,1,Advent Rising
2014,1,Roogoo
2014,5,Psychonauts
2014,2,Fallout: A Post Nuclear Role Playing Game
2014,3,Fallout 2: A Post Nuclear Role Playing Game
2014,1,Sacrifice
2014,2,Faerie Solitaire
2014,2,Toki Tori
2014,2,EDGE
2014,4,
2014,1,
2014,2,Sid Meier's Civilization® IV
2014,23,
2014,2,Sid Meier's Civilization® III Complete
2014,13,RIFT
2014,9,FINAL FANTASY VII
2014,4,FINAL FANTASY VIII
2014,1,Dungeon Siege
2014,2,Sid Meier's Pirates!
2014,3,FINAL FANTASY XIV Online
2014,1,
2014,1,Chaser
2014,2,Nation Red
2014,1,Deathmatch Classic
2014,37,Portal
2014,784,Garry's Mod
2014,7,Supreme Commander 2
2014,1,nail'd
2014,1,Risen 2: Dark Waters
2014,2,AI War: Fleet Command
2014,1,Machinarium
2014,22,Super Meat Boy
2014,2,Stronghold HD
2014,4,Stronghold Crusader HD
2014,1,
2014,3,Serious Sam HD: The First Encounter
2014,2,
2014,1,Serious Sam Classic: The First Encounter
2014,7,
2014,4,Hammerfight
2014,2,Altitude
2014,1,Torchlight
2014,2,S.T.A.L.K.E.R.: Call of Pripyat
2014,1,Cargo! The Quest for Gravity
2014,8,Half-Life 2: Episode Two
2014,18,
2014,16,
2014,14,Call of Duty®: Black Ops
2014,1,Call of Duty®: Black Ops - Rezurrection Content Pack
2014,1,Sword of the Stars: Complete Collection
2014,36,Magicka
2014,1,The Kings' Crusade
2014,5,Victoria II
2014,1,Sword of the Stars II: Enhanced Edition
2014,13,
2014,27,
2014,1,M.U.D. TV
2014,1592,Team Fortress 2
2014,4,
2014,1,Operation Flashpoint: Red River
2014,13,GRID 2
2014,4,S.T.A.L.K.E.R.: Shadow of Chernobyl
2014,1,Sol Survivor
2014,4,Secret of the Magic Crystals
2014,1,Wings of Prey
2014,1,
2014,1,Fortix
2014,1,
2014,9,Company of Heroes - Legacy Edition
2014,4,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition"
2014,4,Devil May Cry 4
2014,1,Dark Void™ Zero
2014,4,Dead Rising® 2
2014,1,Lost Planet® 2
2014,14,Ultra Street Fighter® IV
2014,2,Dead Rising 2: Off the Record
2014,7,"Warhammer® 40,000: Dawn of War® - Dark Crusade"
2014,1,Future Wars
2014,2,Trapped Dead
2014,6,Medieval II: Total War™
2014,2,Stronghold 3 Gold
2014,14,Stronghold Kingdoms
2014,4,Rome: Total War™ - Collection
2014,2,Command & Conquer 4: Tiberian Twilight
2014,1,Dead Space™ 2
2014,5,Medal of Honor™
2014,2,Medieval II: Total War™ Kingdoms
2014,9,Dragon Age: Origins - Ultimate Edition
2014,8,Need For Speed: Hot Pursuit
2014,16,The Sims™ 3
2014,2,Shift 2 Unleashed
2014,7,LIMBO
2014,1,Silent Hunter 5®: Battle of the Atlantic
2014,6,Assassin’s Creed® Brotherhood
2014,2,Might & Magic: Heroes VI
2014,9,
2014,90,Mount & Blade: Warband
2014,2,Mount & Blade: Warband - Napoleonic Wars
2014,4,Mount & Blade: With Fire & Sword
2014,1,Ship Simulator Extremes
2014,25,Natural Selection 2
2014,2,Magic: The Gathering - Duels of the Planeswalkers 2012
2014,319,Borderlands 2
2014,6,
2014,6,Beat Hazard
2014,1,Flight of the Icarus
2014,2,Half-Life: Opposing Force
2014,10,Left 4 Dead
2014,15,Mafia II
2014,29,Spec Ops: The Line
2014,2,Darksiders™
2014,4,
2014,55,Tactical Intervention
2014,309,Left 4 Dead 2
2014,3,Homefront
2014,3,Red Faction®: Armageddon™
2014,3,MX vs. ATV Reflex
2014,2,"Warhammer 40,000: Space Marine"
2014,64,Saints Row: The Third
2014,1,Saints Row: The Third Initiation Station
2014,15,
2014,755,Dota 2
2014,18,Amnesia: The Dark Descent
2014,1,Tropico 3: Absolute Power
2014,1,Broken Sword: Director's Cut
2014,1,
2014,12,Tropico 4
2014,6,Duke Nukem Forever
2014,1,Blood Bowl® Legendary Edition
2014,3,Wargame: European Escalation
2014,3,Ricochet
2014,2,STAR WARS™ Republic Commando™
2014,7,STAR WARS™ Jedi Knight - Jedi Academy™
2014,48,"Star Wars: Battlefront 2 (Classic, 2005)"
2014,1,Numen: Contest of Heroes
2014,1,
2014,1,Zen Bound 2
2014,1,Critter Crunch
2014,140,Portal 2
2014,1,Chime
2014,1,FlatOut
2014,36,Alien Swarm
2014,48,Sniper Elite V2
2014,1,Riven: The Sequel to MYST
2014,12,BIT.TRIP RUNNER
2014,1,Delve Deeper
2014,7,Men of War: Assault Squad
2014,2,Dustforce DX
2014,4,Devil May Cry® 3 Special Edition
2014,1,Take On Helicopters
2014,2,Carrier Command: Gaea Mission
2014,10,ARMA: Cold War Assault
2014,13,Dungeon Defenders
2014,6,The Bureau: XCOM Declassified
2014,15,Sid Meier's Civilization®: Beyond Earth™
2014,10,The Darkness II
2014,1,Hitman 2: Silent Assassin
2014,3,Hitman: Blood Money
2014,1,Battlestations: Midway
2014,2,Just Cause
2014,1,Hitman: Codename 47
2014,7,Deus Ex: Game of the Year Edition
2014,1,Thief: Deadly Shadows
2014,25,Half-Life
2014,1,Tomb Raider: Legend
2014,24,Dino D-Day
2014,1,Hacker Evolution
2014,7,VVVVVV
2014,5,Recettear: An Item Shop's Tale
2014,1,Worms Ultimate Mayhem
2014,1,Worms Crazy Golf
2014,1,Worms
2014,3,Crazy Taxi
2014,2,Sonic Adventure DX
2014,2,Sonic Generations Collection
2014,1,
2014,2,Trackmania United Forever Star Edition
2014,5,Universe Sandbox
2014,2,Fallout New Vegas: Dead Money
2014,275,
2014,1133,Counter-Strike: Global Offensive
2014,1,Darkest Hour: A Hearts of Iron Game
